formula_key,brand,formula_name,species,format,status,missing_fields,evidence_path,duplicate_blocks_skipped,recommended_action,notes
leonardo-leonardo-adult-cat-pouch-κομματακια-σε-ζωμο-με-κουνελι-κρανμπερις-cat-dry-gr-spreadsheet,Leonardo,Leonardo Adult Cat Pouch Κομματάκια σε Ζωμό με Κουνέλι & Κρανμπερις,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-purina-felix-pouch-κομματακια-σε-ζελε-με-βοδινο-πουλερικα-cat-wet-gr-spreadsheet,Purina,Purina Felix Pouch Κομματάκια σε Ζελέ με Βοδινό & Πουλερικά,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-purina-gourmet-perle-pouch-φιλετακια-θριαμβος-της-σαλτσας-με-βοδινο-cat-wet-gr-spreadsheet,Purina,Purina Gourmet Perle Pouch Φιλετάκια ''Θρίαμβος'' της Σάλτσας με Βοδινό,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
sheba-sheba-delicatesse-adult-cat-pouch-κομματακια-σε-σαλτσα-με-μοσχαρι-cat-wet-gr-spreadsheet,Sheba,Sheba Delicatesse Adult Cat Pouch Κομματάκια σε Σάλτσα με Μοσχάρι,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
dr-clauder-s-dr-clauders-adult-cat-pouch-κομματακια-σε-σαλτσα-με-μοσχαρι-γαλοπουλα-cat-wet-gr-spreadsheet,Dr. Clauder's,Dr Clauders Adult Cat Pouch Κομματάκια σε Σάλτσα με Μοσχάρι & Γαλοπούλα,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
dr-clauder-s-dr-clauders-adult-pouch-κομματακια-σε-ζελε-με-μοσχαρι-γαλοπουλα-cat-wet-gr-spreadsheet,Dr. Clauder's,Dr Clauders Adult Pouch Κομματάκια σε Ζελέ με Μοσχάρι & Γαλοπούλα,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
meowing-heads-meowing-heads-adult-cat-paw-lickin-pouch-πατε-με-κοτοπουλο-cat-wet-gr-spreadsheet,Meowing Heads,Meowing Heads Adult Cat Paw Lickin Pouch Πατέ με Κοτόπουλο,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
meowing-heads-meowing-heads-adult-cat-so-fish-ticated-pouch-πατε-με-σολομο-cat-wet-gr-spreadsheet,Meowing Heads,Meowing Heads Adult Cat So Fish Ticated Pouch Πατέ με Σολομό,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
meowing-heads-meowing-heads-adult-cat-top-cat-pouch-πατε-με-γαλοπουλα-cat-wet-gr-spreadsheet,Meowing Heads,Meowing Heads Adult Cat Top Cat Pouch Πατέ με Γαλοπούλα,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
miogatto-miogatto-adult-cat-supreme-pouch-πατε-με-κοτοπουλο-cat-wet-gr-spreadsheet,Miogatto,Miogatto Adult Cat Supreme Pouch Πατέ με Κοτόπουλο,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
miogatto-miogatto-adult-cat-supreme-pouch-πατε-με-γαλοπουλα-cat-wet-gr-spreadsheet,Miogatto,Miogatto Adult Cat Supreme Pouch Πατέ με Γαλοπούλα,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-kitten-pouch-κομματακια-σε-σαλτσα-με-πουλερικα-cat-wet-gr-spreadsheet,Royal Canin,Royal Canin Kitten Pouch Κομματάκια σε Σάλτσα με Πουλερικά,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
meowing-heads-meowing-heads-adult-cat-surf-turf-pouch-πατε-με-ψαρι-βοδινο-κοτοπουλο-cat-wet-gr-spreadsheet,Meowing Heads,Meowing Heads Adult Cat Surf & Turf Pouch Πατέ με Ψάρι Βοδινό & Κοτόπουλο,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
whiskas-whiskas-adult-cat-pouch-κομματακια-σε-ζελε-με-επιλεγμενα-πουλερικα-4-χ-cat-wet-gr-spreadsheet,Whiskas,Whiskas Adult Cat Pouch Κομματάκια σε Ζελέ με Επιλεγμένα Πουλερικά 4 Χ,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-purina-felix-pouch-κομματακια-σε-ζελε-με-κοτοπουλο-βοδινο-4-χ-cat-wet-gr-spreadsheet,Purina,Purina Felix Pouch Κομματάκια σε Ζελέ με Κοτόπουλο & Βοδινό 4 Χ,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-purina-felix-pouch-κομματακια-σε-ζελε-με-βοδινο-κοτοπουλο-cat-wet-gr-spreadsheet,Purina,Purina Felix Pouch Κομματάκια σε Ζελέ με Βοδινό & Κοτόπουλο,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
sheba-sheba-adult-cat-mini-pouch-κομματακια-σε-σαλτσα-με-ποικιλια-πουλερικων-cat-wet-gr-spreadsheet,Sheba,Sheba Adult Cat Mini Pouch Κομματάκια σε Σάλτσα με Ποικιλία Πουλερικών,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
sheba-sheba-adult-cat-mini-pouch-κομματακια-σε-σαλτσα-με-γαλοπουλα-πουλερικα-σολομο-cat-wet-gr-spreadsheet,Sheba,Sheba Adult Cat Mini Pouch Κομματάκια σε Σάλτσα με Γαλοπούλα Πουλερικά & Σολομό,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
sheba-sheba-adult-cat-mini-pouch-κομματακια-σε-σαλτσα-με-ποικιλια-ψαριων-cat-wet-gr-spreadsheet,Sheba,Sheba Adult Cat Mini Pouch Κομματάκια σε Σάλτσα με Ποικιλία Ψαριών,cat,wet,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-purina-gourmet-perle-pouch-κομματακια-σε-ζελε-με-γλωσσα-γαριδα-cat-wet-gr-spreadsheet,Purina,Purina Gourmet Perle Pouch Κομματάκια σε Ζελέ με Γλώσσα & Γαρίδα,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
morando-miglior-gatto-sterilised-adult-cat-pouch-κομματακια-σε-ζελε-με-σολομο-cat-wet-gr-spreadsheet,Morando,Miglior Gatto Sterilised Adult Cat Pouch Κομματάκια σε Ζελέ με Σολομό,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
sheba-sheba-craft-pouch-κομματακια-σε-σαλτσα-με-τονο-cat-wet-gr-spreadsheet,Sheba,Sheba Craft Pouch Κομματάκια σε Σάλτσα με Τόνο,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
whiskas-whiskas-adult-cat-pouch-κομματακια-σε-ζελε-με-τονο-cat-wet-gr-spreadsheet,Whiskas,Whiskas Adult Cat Pouch Κομματάκια σε Ζελέ με Τόνο,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
miglior-gatto-miglior-gatto-sterilised-adult-cat-pouch-κομματακια-σε-σαλτσα-με-αρνι-λαχανικα-cat-wet-gr-spreadsheet,Miglior Gatto,Miglior Gatto Sterilised Adult Cat Pouch Κομματάκια σε Σάλτσα με Αρνί & Λαχανικά,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
sheba-sheba-craft-pouch-κομματακια-σε-σαλτσα-με-κοτοπουλο-cat-wet-gr-spreadsheet,Sheba,Sheba Craft Pouch Κομματάκια σε Σάλτσα με Κοτόπουλο,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
whiskas-whiskas-adult-cat-pouch-κομματακια-σε-σαλτσα-με-κοτοπουλο-cat-wet-gr-spreadsheet,Whiskas,Whiskas Adult Cat Pouch Κομματάκια σε Σάλτσα με Κοτόπουλο,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
whiskas-whiskas-adult-cat-casserole-pouch-κομματακια-σε-ζελε-με-ποικιλια-πουλερικων-4-χ-12-χ-cat-wet-gr-spreadsheet,Whiskas,Whiskas Adult Cat Casserole Pouch Κομματάκια σε Ζελέ με Ποικιλία Πουλερικών 4 Χ(12 Χ ),cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
