priority,action,brand,current_formula_name,current_display_name,suggested_formula_name,suggested_display_name,species,format,life_stage,dog_size,source_priority,source_rank,data_source_url,formula_key,reasons
medium,apply_suggested_title_if_source_matches,Hill's Science Plan,Hill’s Science Plan Adult 1-6 Medium with Chicken,Hill’s Science Plan Adult 1-6 Medium with Chicken,Adult 1 6 Medium With Chicken,Hill's Science Plan Adult 1 6 Medium With Chicken,dog,dry,adult,medium,retailer,30,https://www.zooplus.com/shop/dogs/dry_dog_food/hills_science_plan/adult/128123,hill-s-science-plan-hill-s-science-plan-adult-1-6-medium-with-chicken-dog-dry-eu-retailer,formula_starts_with_brand;formula_name_can_be_canonicalized;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Hill's Science Plan,Hill’s Science Plan Mature Adult 6+ Large with Chicken,Hill’s Science Plan Mature Adult 6+ Large with Chicken,Mature Adult 6+ Large With Chicken,Hill's Science Plan Mature Adult 6+ Large With Chicken,dog,dry,adult,large,retailer,30,https://www.zooplus.com/shop/dogs/dry_dog_food/hills_science_plan/senior/128161,hill-s-science-plan-hill-s-science-plan-mature-adult-6-large-with-chicken-dog-dry-eu-retailer,formula_starts_with_brand;formula_name_can_be_canonicalized
medium,apply_suggested_title_if_source_matches,ACANA,Classic Red Meat,Acana Classic Red Meat 2kg,Classic Red Meat,ACANA Classic Red Meat,dog,dry,adult,all,retailer,25,https://www.petshop88.gr/acana-classic-red-2kg,acana-classic-red-meat-dog-dry-gr-retailer,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Akvatera,Natures Protection Superior Care Sensitive Skin&Stomach Adult Small Breeds Lamb,"Akvatera τροφή με αρνί για μικρόσωμα ενήλικα σκυλιά με εντερικά και δερματικά προβλήματα 1,5kg",Natures Protection Superior Care Sensitive Skin&stomach Adult Small Breeds Lamb,Akvatera Natures Protection Superior Care Sensitive Skin&stomach Adult Small Breeds Lamb,dog,dry,adult,small,retailer,20,https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou/super-premium-skylon/akvateranaturesprot-supercarespecialneedsd-fsensitiveskinandstomachadultsmallbreeds1-5kg2040828,akvatera-natures-protection-superior-care-sensitive-skin-stomach-adult-small-breeds-lamb-dog-dry-gr-retailer,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Ambrosia,Mediterranean Diet Grain Free Puppy Fresh Sardine & Herring,"Ambrosia Mediterranean Diet Grain Free Puppy Fresh Sardine & Herring 1,5kg",Mediterranean Diet Grain Free Puppy Fresh Sardine & Herring,Ambrosia Mediterranean Diet Grain Free Puppy Fresh Sardine & Herring,dog,dry,puppy,,retailer,20,https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou/super-premium-skylon/ambrosiamediterraneandietgrainfreepuppyfreshsardineandherring2062912,ambrosia-mediterranean-diet-grain-free-puppy-fresh-sardine-herring-dog-dry-gr-retailer,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Black Olympus,low grain adult medium chicken & brown rice,Black Olympus low grain adult medium chicken & brown rice 2kg,Low Grain Adult Medium Chicken & Brown Rice,Black Olympus Low Grain Adult Medium Chicken & Brown Rice,dog,dry,adult,medium,retailer,20,"https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou/premium-skylon/p,30003544,black-olympus-%CF%80%CE%BB%CE%AE%CF%81%CE%B7%CF%82-%CE%BF%CE%BB%CE%B9%CF%83%CF%84%CE%B9%CE%BA%CE%AE-%CF%84%CF%81%CE%BF%CF%86%CE%AE-%CE%B3%CE%B9%CE%B1-%CE%B5%CE%BD%CE%AE%CE%BB%CE%B9%CE%BA%CE%B5%CF%82-%CF%83%CE%BA%CF%8D%CE%BB%CE%BF%CF%85%CF%82-%CF%8C%CE%BB%CF%89%CE%BD-%CF%84%CF%89%CE%BD-%CF%86%CF%85%CE%BB%CF%8E%CE%BD-%CE%BA%CE%BF%CF%84%CF%8C%CF%80%CE%BF%CF%85%CE%BB%CE%BF-and-%CE%BA%CE%B1%CF%83%CF%84%CE%B1%CE%BD%CF%8C-%CF%81%CF%8D%CE%B6%CE%B9,black-olympus-pet-food.html",black-olympus-low-grain-adult-medium-chicken-brown-rice-dog-dry-gr-retailer,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Schesir,Schesir Adult Medium με Χοιρινό Προσούτο,Schesir Adult Medium με Χοιρινό Προσούτο,Adult Medium Με Χοιρινό Προσούτο,Schesir Adult Medium Με Χοιρινό Προσούτο,dog,dry,adult,all,retailer,20,https://www.aigan.gr/product/schesir-dog-dry-medium-maintenance-chicken-12kg,schesir-schesir-adult-medium-με-χοιρινο-προσουτο-dog-dry-gr-ods,formula_starts_with_brand;formula_name_can_be_canonicalized
medium,apply_suggested_title_if_source_matches,Schesir,Schesir Adult Medium με Ψάρι,Schesir Adult Medium με Ψάρι,Adult Medium Με Ψάρι,Schesir Adult Medium Με Ψάρι,dog,dry,adult,all,retailer,20,https://www.aigan.gr/product/schesir-dog-dry-medium-maintenance-chicken-12kg,schesir-schesir-adult-medium-με-ψαρι-dog-dry-gr-ods,formula_starts_with_brand;formula_name_can_be_canonicalized
low,optional_cleanup,Josera,GASTRO DOG DRY,Josera GASTRO DOG DRY,GASTRO DRY,Josera GASTRO DRY,dog,dry,adult,small,official,40,https://josera.com/en/product/gastro-dog-dry,josera-gastro-dog-dry-dog-dry-eu-official,formula_name_can_be_canonicalized;display_name_can_be_standardized
low,optional_cleanup,Josera,HEART DOG DRY,Josera HEART DOG DRY,HEART DRY,Josera HEART DRY,dog,dry,adult,small,official,40,https://josera.com/en/product/heart-dog-dry,josera-heart-dog-dry-dog-dry-eu-official,formula_name_can_be_canonicalized;display_name_can_be_standardized
low,optional_cleanup,Josera,HYPOALLERGENIC DOG DRY,Josera HYPOALLERGENIC DOG DRY,HYPOALLERGENIC DRY,Josera HYPOALLERGENIC DRY,dog,dry,adult,small,official,40,https://josera.com/en/product/hypoallergenic-dog-dry,josera-hypoallergenic-dog-dry-dog-dry-eu-official,formula_name_can_be_canonicalized;display_name_can_be_standardized
low,optional_cleanup,Josera,LIVER DOG DRY,Josera LIVER DOG DRY,LIVER DRY,Josera LIVER DRY,dog,dry,adult,small,official,40,https://josera.com/en/product/liver-dog-dry,josera-liver-dog-dry-dog-dry-eu-official,formula_name_can_be_canonicalized;display_name_can_be_standardized
low,optional_cleanup,Josera,RENAL DOG DRY,Josera RENAL DOG DRY,RENAL DRY,Josera RENAL DRY,dog,dry,adult,small,official,40,https://josera.com/en/product/renal-dog-dry,josera-renal-dog-dry-dog-dry-eu-official,formula_name_can_be_canonicalized;display_name_can_be_standardized
low,optional_cleanup,Josera,WEIGHT & DIABETIC DOG DRY,Josera WEIGHT & DIABETIC DOG DRY,WEIGHT & DIABETIC DRY,Josera WEIGHT & DIABETIC DRY,dog,dry,adult,small,official,40,https://josera.com/en/product/weight-diabetic-dog-dry,josera-weight-diabetic-dog-dry-dog-dry-eu-official,formula_name_can_be_canonicalized;display_name_can_be_standardized
low,optional_cleanup,Royal Canin,JUNIOR - GIANT,Royal Canin JUNIOR - GIANT,JUNIOR GIANT,Royal Canin JUNIOR GIANT,dog,dry,puppy,large,official,40,https://www.royalcanin.com/gr/dogs/products/retail-products/junior---giant-3031,royal-canin-junior-giant-dog-dry-gr-official,formula_name_can_be_canonicalized;display_name_can_be_standardized
low,optional_cleanup,Royal Canin,STARTER Mother & Babydog - MAXI,Royal Canin STARTER Mother & Babydog - MAXI,STARTER Mother & Babydog MAXI,Royal Canin STARTER Mother & Babydog MAXI,dog,dry,puppy,large,official,40,https://www.royalcanin.com/gr/dogs/products/retail-products/starter-mother-%26-babydog---maxi-2994,royal-canin-starter-mother-babydog-maxi-dog-dry-gr-official,formula_name_can_be_canonicalized;display_name_can_be_standardized
low,optional_cleanup,Royal Canin,STARTER Mother & Babydog - MEDIUM,Royal Canin STARTER Mother & Babydog - MEDIUM,STARTER Mother & Babydog MEDIUM,Royal Canin STARTER Mother & Babydog MEDIUM,dog,dry,puppy,medium,official,40,https://www.royalcanin.com/gr/dogs/products/retail-products/starter-mother-%26-babydog---medium-2993,royal-canin-starter-mother-babydog-medium-dog-dry-gr-official,formula_name_can_be_canonicalized;display_name_can_be_standardized
low,optional_cleanup,Royal Canin,X-SMALL ADULT,Royal Canin X-SMALL ADULT,X SMALL ADULT,Royal Canin X SMALL ADULT,dog,dry,adult,small,official,40,https://www.royalcanin.com/gr/dogs/products/retail-products/x-small-adult-1003,royal-canin-x-small-adult-dog-dry-gr-official,formula_name_can_be_canonicalized;display_name_can_be_standardized
low,optional_cleanup,Royal Canin,X-Small Light Weight Care,Royal Canin X-Small Light Weight Care,X Small Light Weight Care,Royal Canin X Small Light Weight Care,dog,dry,senior,small,official,40,https://www.royalcanin.com/gr/dogs/products/retail-products/x-small-light-weight-care-1230,royal-canin-x-small-light-weight-care-dog-dry-gr-official,formula_name_can_be_canonicalized;display_name_can_be_standardized
low,optional_cleanup,Royal Canin,X-Small Sterilised,Royal Canin X-Small Sterilised,X Small Sterilised,Royal Canin X Small Sterilised,dog,dry,senior,small,official,40,https://www.royalcanin.com/gr/dogs/products/retail-products/x-small-sterilised-1019,royal-canin-x-small-sterilised-dog-dry-gr-official,formula_name_can_be_canonicalized;display_name_can_be_standardized
low,optional_cleanup,Briantos,Adult Grain-Free Duck & Potato,Briantos Adult Grain-Free Duck & Potato,Adult Grain Free Duck & Potato,Briantos Adult Grain Free Duck & Potato,dog,dry,adult,all,retailer,30,https://www.zooplus.com/shop/dogs/dry_dog_food/briantos/grain_free/997870?activeVariant=997870.2,briantos-adult-grain-free-duck-potato-dog-dry-eu-retailer,formula_name_can_be_canonicalized;display_name_can_be_standardized
low,optional_cleanup,Hill's Prescription Diet,Canine c/d Multicare Urinary Care - Chicken,Hill's Prescription Diet Canine c/d Multicare Urinary Care - Chicken,Canine C/d Multicare Urinary Care Chicken,Hill's Prescription Diet Canine C/d Multicare Urinary Care Chicken,dog,dry,adult,,retailer,30,https://www.zooplus.com/shop/dogs/dry_dog_food/hills_prescription/urinary/344103?activeVariant=344103.3,hill-s-prescription-diet-canine-c-d-multicare-urinary-care-chicken-dog-dry-eu-retailer,formula_name_can_be_canonicalized;display_name_can_be_standardized
low,optional_cleanup,Hill's Prescription Diet,Canine i/d Digestive Care - Chicken,Hill's Prescription Diet Canine i/d Digestive Care - Chicken,Canine I/d Digestive Care Chicken,Hill's Prescription Diet Canine I/d Digestive Care Chicken,dog,dry,adult,,retailer,30,https://www.zooplus.com/shop/dogs/dry_dog_food/hills_prescription/gastrointestinal/168526?activeVariant=168526.10,hill-s-prescription-diet-canine-i-d-digestive-care-chicken-dog-dry-eu-retailer,formula_name_can_be_canonicalized;display_name_can_be_standardized
low,optional_cleanup,Hill's Prescription Diet,Canine i/d Low Fat Digestive Care - Chicken,Hill's Prescription Diet Canine i/d Low Fat Digestive Care - Chicken,Canine I/d Low Fat Digestive Care Chicken,Hill's Prescription Diet Canine I/d Low Fat Digestive Care Chicken,dog,dry,adult,,retailer,30,https://www.zooplus.com/shop/dogs/dry_dog_food/hills_prescription/gastrointestinal/599535,hill-s-prescription-diet-canine-i-d-low-fat-digestive-care-chicken-dog-dry-eu-retailer,formula_name_can_be_canonicalized;display_name_can_be_standardized
low,optional_cleanup,Hill's Prescription Diet,Canine Metabolic Weight Management - Chicken,Hill's Prescription Diet Canine Metabolic Weight Management - Chicken,Canine Metabolic Weight Management Chicken,Hill's Prescription Diet Canine Metabolic Weight Management Chicken,dog,dry,adult,,retailer,30,https://www.zooplus.com/shop/dogs/dry_dog_food/hills_prescription/weight_management/462898,hill-s-prescription-diet-canine-metabolic-weight-management-chicken-dog-dry-eu-retailer,formula_name_can_be_canonicalized;display_name_can_be_standardized
low,optional_cleanup,Hill's Prescription Diet,w/d Diabetes Care - Chicken,Hill's Prescription Diet w/d Diabetes Care - Chicken,W/d Diabetes Care Chicken,Hill's Prescription Diet W/d Diabetes Care Chicken,dog,dry,adult,,retailer,30,https://www.zooplus.com/shop/dogs/dry_dog_food/hills_prescription/diabetes/408219?activeVariant=408219.6,hill-s-prescription-diet-w-d-diabetes-care-chicken-dog-dry-eu-retailer,formula_name_can_be_canonicalized;display_name_can_be_standardized
low,optional_cleanup,Hill's Science Plan,Adult 1-5 Large with Chicken,Hill's Science Plan Adult 1-5 Large with Chicken,Adult 1 5 Large With Chicken,Hill's Science Plan Adult 1 5 Large With Chicken,dog,dry,adult,large,retailer,30,https://www.zooplus.com/shop/dogs/dry_dog_food/hills_science_plan/hills_adult_large/128116,hill-s-science-plan-adult-1-5-large-with-chicken-dog-dry-eu-retailer,formula_name_can_be_canonicalized;display_name_can_be_standardized
low,optional_cleanup,Markus Mühle,Markus-Mühle Naturnahfutter,Markus-Mühle Naturnahfutter,Markus Mühle Naturnahfutter,Markus Mühle Naturnahfutter,dog,dry,adult,,retailer,30,https://www.zooplus.com/shop/dogs/dry_dog_food/markus_muehle/naturnah/128238?activeVariant=128238.4,markus-muhle-markus-muhle-naturnahfutter-dog-dry-eu-retailer,display_name_missing_brand;formula_name_can_be_canonicalized;display_name_can_be_standardized
low,optional_cleanup,Royal Canin Breed,Royal Canin Labrador Retriever Adult,Royal Canin Labrador Retriever Adult,Royal Canin Labrador Retriever Adult,Royal Canin Breed Royal Canin Labrador Retriever Adult,dog,dry,adult,,retailer,30,https://www.zooplus.com/shop/dogs/dry_dog_food/royal_canin_breed/labrador_retriever/128303?activeVariant=128303.10,royal-canin-breed-royal-canin-labrador-retriever-adult-dog-dry-eu-retailer,display_name_missing_brand;display_name_can_be_standardized
low,optional_cleanup,Royal Canin Size,Royal Canin Maxi Adult,Royal Canin Maxi Adult,Royal Canin Maxi Adult,Royal Canin Size Royal Canin Maxi Adult,dog,dry,adult,large,retailer,30,https://www.zooplus.com/shop/dogs/dry_dog_food/royal_canin_size/maxi/128339?activeVariant=128339.21,royal-canin-size-royal-canin-maxi-adult-dog-dry-eu-retailer,display_name_missing_brand;display_name_can_be_standardized
low,optional_cleanup,Royal Canin Size,Royal Canin Medium Adult,Royal Canin Medium Adult,Royal Canin Medium Adult,Royal Canin Size Royal Canin Medium Adult,dog,dry,adult,medium,retailer,30,https://www.zooplus.com/shop/dogs/dry_dog_food/royal_canin_size/medium/128332,royal-canin-size-royal-canin-medium-adult-dog-dry-eu-retailer,display_name_missing_brand;display_name_can_be_standardized
low,optional_cleanup,Royal Canin Size,Royal Canin Mini Adult,Royal Canin Mini Adult,Royal Canin Mini Adult,Royal Canin Size Royal Canin Mini Adult,dog,dry,adult,small,retailer,30,https://www.zooplus.com/shop/dogs/dry_dog_food/royal_canin_size/mini/128322?activeVariant=128322.14,royal-canin-size-royal-canin-mini-adult-dog-dry-eu-retailer,display_name_missing_brand;display_name_can_be_standardized
low,optional_cleanup,Royal Canin Veterinary Diet,Royal Canin Veterinary Canine Anallergenic,Royal Canin Veterinary Canine Anallergenic,Royal Canin Veterinary Canine Anallergenic,Royal Canin Veterinary Diet Royal Canin Veterinary Canine Anallergenic,dog,dry,adult,,retailer,30,https://www.zooplus.com/shop/dogs/dry_dog_food/royal_canin_vet_diet/570263?activeVariant=570263.5,royal-canin-veterinary-diet-royal-canin-veterinary-canine-anallergenic-dog-dry-eu-retailer,display_name_missing_brand;display_name_can_be_standardized
low,optional_cleanup,Royal Canin Veterinary Diet,Royal Canin Veterinary Canine Gastrointestinal Low Fat,Royal Canin Veterinary Canine Gastrointestinal Low Fat,Royal Canin Veterinary Canine Gastrointestinal Low Fat,Royal Canin Veterinary Diet Royal Canin Veterinary Canine Gastrointestinal Low Fat,dog,dry,adult,,retailer,30,https://www.zooplus.com/shop/dogs/dry_dog_food/royal_canin_vet_diet/567604,royal-canin-veterinary-diet-royal-canin-veterinary-canine-gastrointestinal-low-fat-dog-dry-eu-retailer,display_name_missing_brand;display_name_can_be_standardized
low,optional_cleanup,Royal Canin Veterinary Diet,Royal Canin Veterinary Canine Hypoallergenic,Royal Canin Veterinary Canine Hypoallergenic,Royal Canin Veterinary Canine Hypoallergenic,Royal Canin Veterinary Diet Royal Canin Veterinary Canine Hypoallergenic,dog,dry,adult,,retailer,30,https://www.zooplus.com/shop/dogs/dry_dog_food/royal_canin_vet_diet/313823?activeVariant=313823.4,royal-canin-veterinary-diet-royal-canin-veterinary-canine-hypoallergenic-dog-dry-eu-retailer,display_name_missing_brand;display_name_can_be_standardized
low,optional_cleanup,Royal Canin Veterinary Diet,Royal Canin Veterinary Canine Hypoallergenic Small Dog,Royal Canin Veterinary Canine Hypoallergenic Small Dog,Royal Canin Veterinary Canine Hypoallergenic Small,Royal Canin Veterinary Diet Royal Canin Veterinary Canine Hypoallergenic Small,dog,dry,adult,small,retailer,30,https://www.zooplus.com/shop/dogs/dry_dog_food/royal_canin_vet_diet/567854?activeVariant=567854.3,royal-canin-veterinary-diet-royal-canin-veterinary-canine-hypoallergenic-small-dog-dog-dry-eu-retailer,display_name_missing_brand;formula_name_can_be_canonicalized;display_name_can_be_standardized
low,optional_cleanup,Royal Canin Veterinary Diet,Royal Canin Veterinary Dog - Gastrointestinal,Royal Canin Veterinary Dog - Gastrointestinal,Royal Canin Veterinary Gastrointestinal,Royal Canin Veterinary Diet Royal Canin Veterinary Gastrointestinal,dog,dry,adult,,retailer,30,https://www.zooplus.com/shop/dogs/dry_dog_food/royal_canin_vet_diet/313819?activeVariant=313819.9,royal-canin-veterinary-diet-royal-canin-veterinary-dog-gastrointestinal-dog-dry-eu-retailer,display_name_missing_brand;formula_name_can_be_canonicalized;display_name_can_be_standardized
low,optional_cleanup,Wolf of Wilderness,"Adult ""Blue River"" Salmon - Grain-Free","Wolf of Wilderness Adult ""Blue River"" Salmon - Grain-Free","Adult ""blue River"" Salmon Grain Free","Wolf of Wilderness Adult ""blue River"" Salmon Grain Free",dog,dry,adult,,retailer,30,https://www.zooplus.com/shop/dogs/dry_dog_food/wolf_of_wilderness/206814/497208?activeVariant=497208.12,wolf-of-wilderness-adult-blue-river-salmon-grain-free-dog-dry-eu-retailer,formula_name_can_be_canonicalized;display_name_can_be_standardized
low,optional_cleanup,Wolf of Wilderness,"Adult ""Wild Hills"" Duck - Grain-Free","Wolf of Wilderness Adult ""Wild Hills"" Duck - Grain-Free","Adult ""wild Hills"" Duck Grain Free","Wolf of Wilderness Adult ""wild Hills"" Duck Grain Free",dog,dry,adult,,retailer,30,https://www.zooplus.com/shop/dogs/dry_dog_food/wolf_of_wilderness/206814/497279?activeVariant=497279.15,wolf-of-wilderness-adult-wild-hills-duck-grain-free-dog-dry-eu-retailer,formula_name_can_be_canonicalized;display_name_can_be_standardized
low,optional_cleanup,Wolf of Wilderness,"Adult Sensitive ""Rocky Canyons"" - Beef","Wolf of Wilderness Adult Sensitive ""Rocky Canyons"" - Beef","Adult Sensitive ""rocky Canyons"" Beef","Wolf of Wilderness Adult Sensitive ""rocky Canyons"" Beef",dog,dry,adult,,retailer,30,https://www.zooplus.com/shop/dogs/dry_dog_food/wolf_of_wilderness/wow_elements_dry_dog_food/761990?activeVariant=761990.3,wolf-of-wilderness-adult-sensitive-rocky-canyons-beef-dog-dry-eu-retailer,formula_name_can_be_canonicalized;display_name_can_be_standardized
